"idencuesta","ola","muestra","segmento_disenno","m0_sexo","tramo_etario","tipo_atricion","pd_diseno","pd_nr","pd_atricion","pd_atricion_trm","ponderadorlong_total","ponderadorlong_total_rs","ponderadorlong_panel","ponderadorlong_panel_rs"
9102073,1,1,910207,"Mujer","30 a 39",2,6.75961538461538,6.75961538461538,6.75961538461538,11.3517402233495,14.3823893061779,0.00349852055275433,NA,NA
9102082,1,1,910208,"Mujer","40 a 49",1,6.75961538461539,10.1394230769231,10.1394230769231,11.3517402233495,13.4566487674467,0.00327333388645559,32.498456393616,0.00352185111047671
9102083,1,1,910208,"Mujer","50 a 59",2,13.5192307692308,20.2788461538462,20.2788461538462,20.2788461538462,19.758071721043,0.00480615692756774,NA,NA
9102092,1,1,910209,"Hombre","30 a 39",2,13.5192307692308,40.5576923076923,40.5576923076923,40.5576923076923,74.8474531315453,0.0182066656330565,NA,NA
9102101,1,1,910210,"Mujer","60 o más",2,6.75961538461538,6.75961538461538,6.75961538461538,11.3517402233495,14.9323160657058,0.00363229040349059,NA,NA
9102102,1,1,910210,"Mujer","60 o más",2,13.5192307692308,13.5192307692308,13.5192307692308,13.5192307692308,17.7834783777147,0.0043258364990282,NA,NA
9102103,1,1,910210,"Mujer","30 a 39",2,6.75961538461538,6.75961538461538,6.75961538461538,11.3517402233495,14.3823893061779,0.00349852055275433,NA,NA
9102111,1,1,910211,"Mujer","30 a 39",2,13.5192307692308,20.2788461538462,20.2788461538462,20.2788461538462,25.6928236839661,0.00624978713919516,NA,NA
9102112,1,1,910211,"Mujer","30 a 39",1,20.2788461538462,30.4182692307692,30.4182692307692,30.4182692307692,38.5392355259491,0.00937468070879274,100.306134716851,0.0108701554209683
9108011,1,1,910801,"Mujer","50 a 59",1,25.6794871794872,25.6794871794872,25.6794871794872,25.6794871794872,25.0200206462773,0.00608612759659755,39.8511532679592,0.00431866137550183
9108012,1,1,910801,"Mujer","50 a 59",1,25.6794871794872,25.6794871794872,25.6794871794872,25.6794871794872,25.0200206462773,0.00608612759659755,39.8511532679592,0.00431866137550183
9108013,1,1,910801,"Mujer","60 o más",1,38.5192307692308,38.5192307692308,38.5192307692308,38.5192307692308,50.6690002710705,0.0123252496551259,100.669291060055,0.0109095106000297
9108023,1,1,910802,"Mujer","30 a 39",2,12.8397435897436,38.5192307692308,38.5192307692308,38.5192307692308,48.8029642854282,0.0118713358367073,NA,NA
9108031,1,1,910803,"Mujer","18 a 29",1,25.6794871794872,25.6794871794872,25.6794871794872,25.6794871794872,42.3101384110291,0.0102919539771659,113.694558503193,0.0123210561840188
9108032,1,1,910803,"Hombre","18 a 29",2,38.5192307692308,38.5192307692308,38.5192307692308,38.5192307692308,92.442333528476,0.0224866256161641,NA,NA
9108033,1,1,910803,"Mujer","50 a 59",1,25.6794871794872,25.6794871794872,25.6794871794872,25.6794871794872,25.0200206462773,0.00608612759659755,39.8511532679593,0.00431866137550183
9108041,1,1,910804,"Hombre","18 a 29",1,38.5192307692308,38.5192307692308,38.5192307692308,38.5192307692308,92.442333528476,0.0224866256161641,330.412991037994,0.0358067886458657
9108042,1,1,910804,"Mujer","30 a 39",1,12.8397435897436,12.8397435897436,12.8397435897436,12.8397435897436,16.2676547618094,0.00395711194556912,42.3398530821036,0.00458836126825764
9108043,1,1,910804,"Mujer","50 a 59",1,25.6794871794872,25.6794871794872,25.6794871794872,25.6794871794872,25.0200206462773,0.00608612759659755,39.8511532679593,0.00431866137550183
9108052,1,1,910805,"Hombre","60 o más",2,12.8397435897436,38.5192307692308,38.5192307692308,38.5192307692308,73.8035972546281,0.0179527473749865,NA,NA
9108061,1,1,910806,"Hombre","18 a 29",2,25.6794871794872,25.6794871794872,25.6794871794872,25.6794871794872,61.6282223523173,0.0149910837441094,NA,NA
9108062,1,1,910806,"Hombre","60 o más",2,51.3589743589744,51.3589743589744,51.3589743589744,51.3589743589744,98.4047963395041,0.0239369964999821,NA,NA
9108063,1,1,910806,"Mujer","30 a 39",2,38.5192307692308,38.5192307692308,38.5192307692308,38.5192307692308,48.8029642854282,0.0118713358367074,NA,NA
9108071,1,1,910807,"Mujer","50 a 59",2,25.6794871794872,25.6794871794872,25.6794871794872,25.6794871794872,25.0200206462773,0.00608612759659755,NA,NA
9108072,1,1,910807,"Mujer","18 a 29",2,25.6794871794872,25.6794871794872,25.6794871794872,25.6794871794872,42.3101384110291,0.0102919539771659,NA,NA
9108073,1,1,910807,"Mujer","40 a 49",1,12.8397435897436,12.8397435897436,12.8397435897436,12.8397435897436,15.2205667458689,0.00370240746870329,36.7584034647131,0.00398350070826692
9108081,1,1,910808,"Hombre","50 a 59",2,38.5192307692308,38.5192307692308,38.5192307692308,38.5192307692308,54.6655997908438,0.013297423698214,NA,NA
9108082,1,1,910808,"Mujer","40 a 49",1,25.6794871794872,25.6794871794872,25.6794871794872,25.6794871794872,30.4411334917377,0.00740481493740657,73.5168069294263,0.00796700141653384
9108083,1,1,910808,"Mujer","40 a 49",1,25.6794871794872,25.6794871794872,25.6794871794872,25.6794871794872,30.4411334917377,0.00740481493740657,73.5168069294263,0.00796700141653384
9108091,1,1,910809,"Mujer","18 a 29",2,25.6794871794872,38.5192307692308,38.5192307692308,38.5192307692308,63.4652076165436,0.0154379309657488,NA,NA
9108092,1,1,910809,"Mujer","50 a 59",1,25.6794871794872,38.5192307692308,38.5192307692308,38.5192307692308,37.5300309694159,0.00912919139489633,59.7767299019389,0.00647799206325275
9108101,1,1,910810,"Mujer","50 a 59",1,38.5192307692308,38.5192307692308,38.5192307692308,38.5192307692308,37.5300309694159,0.00912919139489633,59.7767299019389,0.00647799206325275
9108102,1,1,910810,"Mujer","40 a 49",1,12.8397435897436,12.8397435897436,12.8397435897436,12.8397435897436,15.2205667458689,0.00370240746870329,36.7584034647131,0.00398350070826692
9108103,1,1,910810,"Hombre","50 a 59",2,25.6794871794872,25.6794871794872,25.6794871794872,25.6794871794872,36.4437331938958,0.00886494913214268,NA,NA
9108111,1,1,910811,"Mujer","30 a 39",1,25.6794871794872,38.5192307692308,38.5192307692308,38.5192307692308,48.8029642854282,0.0118713358367074,127.019559246311,0.0137650838047729
9108113,1,1,910811,"Mujer","30 a 39",2,25.6794871794872,38.5192307692308,38.5192307692308,38.5192307692308,48.8029642854282,0.0118713358367074,NA,NA
9109012,1,1,910901,"Hombre","50 a 59",2,28.6346153846154,42.9519230769231,42.9519230769231,42.9519230769231,60.9563740054167,0.014827656430335,NA,NA
